TOK,TOK_ID,DIVNAME,LCUPDATE,DATE,SHOT,TIME,TIME_ID,T1,T2,PHASE,ELMFREQ,ELMMAX,ELMDUR,ELMINT,TPI,MEFF,PGASA,PGASZ,BGASA,BGASZ,BGASA2,BGASZ2,XGASZ,XGASA,CONFIG,RGEO,RMAG,AMIN,KAPPA,KAPPAA,KAREA,DELTA,INDENT,AREA,VOL,SEPLIM,XPLIM,WALMAT,DIVMAT,LIMMAT,BT,IEML,PREMAG,IP,VSURF,Q95,BEILI2,BEIMHD,BETMHD,NEL,NELFORM,DNELDT,NEV,NE0,ZEFF,PRAD,POHM,ENBI,PINJ,BSOURCE,PINJ2,BSOURCE2,PNBI,PFLOSS,ECHFREQ,PECRHC,PECRH,ICFREQ,PICRHC,PICRH,PALPHA,DWDIA,DWHC,TEV,TE0,WDIA,WMHD,WEKIN,WFPER,WFPAR,WFFORM,WFANI,WFICRH,WFICRHP,WFICFORM,ICFORM,WFANIIC,TAUDIA,TAUTH2,WTOT,WTH,PL,PLTH,TAUTOT,TAUTH,TAUC92,TAUC93,H89,HITER96L,H93,HITER92Y,HEPS97,HIPB98Y,HIPB98Y1,HIPB98Y2,HIPB98Y3,HIPB98Y4,STANDARD,SELDB1,SELDB2,SELDB2X,IAEA92,DB2P5,DB2P8,DB3IS,DB3V5,IAE2000N,IAE2000X,HMWS2003,SELDB3,SELDB3X
JET,6,MARKGB    ,20000705,19991118,49514,58.8921661376953,58892,56.44,59.72,HGELM     ,14.56,979000000000000,0.002094,551100000000,0,1.963,2.0,1,2,1,2,1,0,0.0,SN(L)     ,2.875,2.973,0.8626,1.773,1.63330062470752,1.612,0.2025,0.0,3.818,68.08,0.09454,0.269,IN/C      ,C         ,C         ,-2.493,0.0,YES       ,-2481000.0,-0.4126,2.82,0.858,0.513,0.01728,4.826e+19,0,6.218E+17,4.447E+19,5.942E+19,1.888,2903000,inf,inf,7850000.0,601922,inf,831304,11480000.0,inf,0,0.0,0,0.0,0.0,0.0,0.0,inf,0,2652,4706,4412000,4364000,2008000,408700,130300,286700,0.7583,0,0,0,0,0,0.3822,0.341,4338000,3799000,11540000.0,11290000,0.3758,0.3365,1.0,1.0,1.737,1.518,0.711,0.8416,0.856,0.8771,0.9134,0.953,0.9589,0.9495,0,0,0,0,0,0,0,0,0,1,1,1,1111111111,11111100
JET,6,MARKGB    ,20000705,19991118,49515,58.6473693847656,58647,57.03,59.75,HGELM     ,16.97,842500000000000,0.002039,496900000000,0,1.969,2.0,1,2,1,2,1,0,0.0,SN(L)     ,2.879,2.973,0.8594,1.779,1.6424696822197,1.621,0.2019,0.0,3.81,68.04,0.1002,0.2594,IN/C      ,C         ,C         ,-2.491,0.0,YES       ,-2482000.0,-0.998,2.816,0.8174,0.4951,0.01663,4.494e+19,0,-1.507E+18,3.955E+19,5.221E+19,1.763,3094000,inf,inf,5977000.0,601922,inf,831304,10930000.0,inf,0,0.0,0,0.0,0.0,0.0,0.0,15040.0,0,2505,4047,4148000,4192000,1750000,396900,114300,293600,0.7765,0,0,0,0,0,0.363,0.3207,4063000,3552000,11430000.0,11170000,0.3556,0.3181,1.0,1.0,1.641,1.456,0.671,0.8022,0.8219,0.844,0.8809,0.9164,0.9214,0.9123,0,0,0,0,0,0,0,0,0,1,1,1,1111111111,11111100
JET,6,MARKGB    ,20000705,19991118,49516,58.8921661376953,58892,55.7,59.72,HGELM     ,17.71,1.133E+15,0.002195,610700000000,0,1.964,2.0,1,2,1,2,1,0,0.0,SN(L)     ,2.881,2.982,0.8562,1.785,1.64738835333293,1.626,0.2079,0.0,3.795,67.78,0.09595,0.2669,IN/C      ,C         ,C         ,-2.487,0.0,YES       ,-2485000.0,0.499,2.813,0.876,0.5676,0.01925,4.773e+19,0,-3.649E+18,4.51E+19,5.697E+19,1.786,3926000,inf,inf,7842000.0,601922,inf,831304,12830000.0,inf,0,0.0,0,0.0,0.0,0.0,0.0,inf,0,2516,4440,4687000,4817000,1899000,432800,134000,299400,0.7636,0,0,0,0,0,0.3549,0.3167,4605000,4038000,13210000.0,12920000,0.3486,0.3125,1.0,1.0,1.717,1.546,0.7164,0.8476,0.8639,0.8835,0.9247,0.9695,0.9754,0.9684,0,0,0,0,0,0,0,0,0,1,1,1,1111111111,11111100
JET,6,MARKGB    ,20000705,19991118,49519,60.3609619140625,60361,59.8,60.8,HGELM     ,10.05,988500000000000,0.002211,789000000000,0,1.982,2.0,1,2,1,2,1,0,0.0,SN(L)     ,2.992,3.1,0.8844,1.788,1.65022249336166,1.616,0.3767,0.0,4.055,74.66,0.03326,0.05739,IN/C      ,C         ,C         ,-2.395,0.0,YES       ,-2479000.0,1.226,2.922,1.072,0.6715,0.02214,7.092e+19,0,1.711E+18,6.846E+19,8.064E+19,1.688,4931000,inf,inf,7854000.0,601922,inf,831304,13410000.0,inf,0,0.0,0,0.0,0.0,0.0,0.0,-inf,0,2194,2898,5466000,5661000,2697000,280500,69480,173300,0.8015,0,0,0,0,0,0.3861,0.361,5395000,5045000,14160000.0,13980000,0.3811,0.3609,1.0,1.0,1.775,1.507,0.7692,0.8454,0.8371,0.8508,0.8864,0.9462,0.9464,0.9548,0,0,0,0,0,0,0,0,0,1,1,1,1111111111,11111100
JET,6,MARKGB    ,20000705,19991118,49520,58.3617706298828,58362,56.2,59.3,HGELM     ,9.028,747500000000000,0.002139,463600000000,0,1.979,2.0,1,2,1,2,1,0,0.0,SN(L)     ,2.86,2.955,0.8673,1.76,1.62114764945737,1.601,0.1938,0.0,3.83,67.97,0.1164,0.2581,IN/C      ,C         ,C         ,-2.505,0.0,YES       ,-2491000.0,0.3142,2.834,0.8306,0.4875,0.01625,4.786e+19,0,-5.209E+17,3.622E+19,6.041E+19,1.582,2720000,inf,inf,5728000.0,601922,inf,831304,8051000.0,inf,0,0.0,0,0.0,0.0,0.0,0.0,20670.0,0,2635,4024,4259000,4136000,1669000,297600,101000,248400,0.7465,0,0,0,0,0,0.5054,0.4556,4212000,3813000,8428000.0,8249000,0.4997,0.4623,1.0,1.0,1.975,1.679,0.7974,0.952,0.9676,0.9985,1.031,1.062,1.069,1.053,0,0,0,0,0,0,0,0,0,1,1,1,1111111111,11111100
JET,6,MARKGB    ,20000705,19991118,49521,59.136962890625,59137,58.22,59.7,HSELM     ,21.01,169300000000000,0.0009918,77030000000,0,1.98,2.0,1,2,1,2,1,0,0.0,SN(L)     ,2.842,2.912,0.8742,1.738,1.59649045623119,1.578,0.1769,0.0,3.832,67.64,0.1242,0.2589,IN/C      ,C         ,C         ,-2.521,0.0,YES       ,-2478000.0,-0.813,2.817,0.6323,0.2577,0.008458,3.105e+19,0,2.296E+18,2.685E+19,3.717E+19,1.595,1394000,inf,inf,4179000.0,601921,inf,831304,4633000.0,inf,0,0.0,0,0.0,0.0,0.0,0.0,-inf,0,2210,2999,2455000,2171000,1010000,243400,73200,181800,0.7688,0,0,0,0,0,0.446,0.3908,2406000,2090000,5503000.0,5340000,0.4372,0.3913,1.0,1.0,1.48,1.262,0.5567,0.7094,0.7498,0.7847,0.8115,0.8107,0.8132,0.7919,0,0,0,0,0,0,0,0,0,1,1,1,1111111111,11111100
JET,6,MARKGB    ,20000705,19991119,49547,63.8697662353516,63870,63.22,64.5,HSELM     ,85.15,248100000000000,0.001794,208700000000,0,1.96,2.0,1,2,1,2,1,1,1.0,SN(L)     ,2.94,3.105,0.9196,1.73,1.619278660443,1.59,0.2737,0.0,4.3,78.06,0.0413,0.07947,IN/C      ,C         ,C         ,-1.367,0.0,YES       ,-1309000.0,-1.614,3.371,1.336,0.9669,0.02609,2.986e+19,0,-8.74E+17,2.792E+19,3.41E+19,1.791,3582000,inf,inf,7611000.0,831304,inf,591922,12950000.0,inf,0,0.0,0,0.0,0.0,0.0,0.0,-27500.0,0,1604,2833,2395000,2273000,839300,497700,173700,332300,0.7413,0,0,0,0,0,0.1818,0.1358,2319000,1648000,13170000.0,12200000,0.1761,0.135,1.0,1.0,1.714,1.436,0.7639,0.7255,0.8517,0.8467,0.8786,0.9202,0.845,0.9323,0,0,0,0,0,0,0,0,0,1,1,1,1111111111,11111100
JET,6,MARKGB    ,20000705,19991119,49548,61.8841705322266,61884,61.5,62.22,HSELM     ,46.68,256600000000000,0.001611,181100000000,0,1.956,2.0,1,2,1,2,1,0,0.0,SN(L)     ,2.954,3.115,0.9064,1.759,1.64702587858568,1.618,0.2756,0.0,4.25,77.53,0.03766,0.0762,IN/C      ,C         ,C         ,-1.168,0.0,YES       ,-1309000.0,0.2279,2.85,1.295,0.9371,0.03474,2.928e+19,0,4.409E+18,2.708E+19,3.254E+19,2.024,3098000,inf,inf,7769000.0,601922,inf,831304,12850000.0,inf,0,0.0,0,0.0,0.0,0.0,0.0,inf,0,1943,2648,2276000,2193000,1017000,567000,209800,410600,0.7299,0,0,0,0,0,0.1787,0.1255,2202000,1425000,12740000.0,11770000,0.1729,0.1211,1.0,1.0,1.696,1.245,0.6909,0.6323,0.7596,0.7459,0.7858,0.8211,0.7446,0.8514,0,0,0,0,0,0,0,0,0,1,1,1,1111111111,11111100
JET,6,MARKGB    ,20000705,19991119,49555,63.1353607177734,63135,62.0,63.78,HSELM     ,40.4,237200000000000,0.001623,164600000000,0,1.952,2.0,1,2,1,2,1,1,1.0,SN(L)     ,2.953,3.158,0.9175,1.746,1.63879968903568,1.607,0.2957,0.0,4.336,78.85,0.02654,0.0749,IN/C      ,C         ,C         ,-1.554,0.0,YES       ,-1312000.0,-0.838,3.968,1.584,1.252,0.02611,2.655e+19,0,-1.14E+18,2.415E+19,3.186E+19,1.923,2940000,inf,inf,8678000.0,831304,inf,601922,14120000.0,inf,0,0.0,0,0.0,0.0,0.0,0.0,-inf,0,2493,3589,2903000,2967000,1207000,794300,313100,659100,0.7173,0,0,0,0,0,0.2017,0.1348,2819000,1711000,14390000.0,13250000,0.1958,0.1291,1.0,1.0,1.946,1.499,0.744,0.7413,0.8632,0.8727,0.9024,0.9449,0.8754,0.9395,0,0,0,0,0,0,0,0,0,1,1,1,1111111111,11111100
JET,6,MARKGB    ,20000705,19991119,49557,63.8697662353516,63870,62.75,64.2,HSELM     ,41.28,220200000000000,0.001439,142500000000,0,1.954,2.0,1,2,1,2,1,1,1.0,SN(L)     ,2.959,3.168,0.9131,1.747,1.63859693988606,1.607,0.2976,0.0,4.293,78.25,0.02678,0.07351,IN/C      ,C         ,C         ,-1.361,0.0,YES       ,-1310000.0,0.1786,3.471,1.624,1.297,0.03503,2.651e+19,0,-6.612E+16,2.452E+19,3.014E+19,1.878,2679000,inf,inf,9325000.0,831304,inf,591922,14650000.0,inf,0,0.0,0,0.0,0.0,0.0,0.0,inf,0,2369,3761,3042000,3033000,1122000,778300,303900,645000,0.7192,0,0,0,0,0,0.2082,0.1442,2957000,1875000,14610000.0,13420000,0.2024,0.1397,1.0,1.0,2.081,1.639,0.8446,0.8129,0.9659,0.9616,1.006,1.054,0.9665,1.068,0,0,0,0,0,0,0,0,0,1,1,1,1111111111,11111100
JET,6,MARKGB    ,20000705,19991122,49573,58.3753662109375,58375,58.0,58.7,HSELM     ,77.5,573700000000000,0.001982,305000000000,0,1.964,2.0,1,2,1,2,1,0,0.0,SN(L)     ,2.802,2.943,0.8509,1.825,1.68380129188378,1.661,0.1898,0.0,3.83,66.51,0.1277,0.1291,IN/C      ,C         ,C         ,-1.964,0.0,YES       ,-1841000.0,-1.618,3.232,1.154,0.8879,0.0267,4.919e+19,0,-5.813E+18,4.127E+19,5.93E+19,1.732,4288000,inf,inf,9233000.0,831304,inf,601922,16210000.0,inf,0,0.0,0,0.0,0.0,0.0,0.0,inf,0,2101,4119,3861000,4088000,1573000,500200,166600,341300,0.7501,0,0,0,0,0,0.244,0.2054,3777000,3111000,15820000.0,15290000,0.2388,0.2035,1.0,1.0,1.778,1.568,0.7991,0.8384,0.8803,0.8906,0.9289,0.9836,0.9604,0.9948,0,0,0,0,0,0,0,0,0,1,1,1,1111111111,11111100
JET,6,MARKGB    ,20000705,19991123,49581,60.3609619140625,60361,59.22,61.6,HSELM     ,52.93,235000000000000,0.0005324,59730000000,0,1.994,2.0,1,2,1,2,1,0,0.0,SN(L)     ,2.919,3.002,0.8396,1.539,1.42102263210187,1.402,0.2308,0.0,3.146,56.96,0.04636,0.04636,IN/C      ,C         ,C         ,-2.765,0.0,YES       ,-1828000.0,-1.226,3.179,1.048,0.4945,0.008604,5.323e+19,0,-3.74E+18,5.068E+19,5.733E+19,1.346,4298000,inf,inf,7722000.0,601922,inf,831304,11350000.0,inf,0,0.0,0,0.0,0.0,0.0,0.0,11450.0,0,1372,2469,2884000,2236000,963100,234700,62490,129300,0.7897,0,0,0,0,0,0.2422,0.2192,2829000,2532000,11910000.0,11560000,0.2376,0.219,1.0,1.0,1.479,1.368,0.6535,0.7689,0.7787,0.7979,0.8236,0.8759,0.8757,0.8416,0,0,0,0,0,0,0,0,0,0,1,1,1111111011,11011110
JET,6,MARKGB    ,20000705,19991123,49582,60.8913726806641,60891,59.97,61.47,HSELM     ,81.45,356900000000000,0.0006567,79490000000,0,1.962,2.0,1,2,1,2,1,0,0.0,SN(L)     ,2.92,3.014,0.8389,1.539,1.42249049362382,1.403,0.2324,0.0,3.145,56.92,0.04797,0.04798,IN/C      ,C         ,C         ,-2.768,0.0,YES       ,-1835000.0,4.758,3.192,1.154,0.6066,0.01056,5.351e+19,0,3.192E+18,4.86E+19,6.106E+19,1.389,5388000,inf,inf,10540000.0,831305,inf,601922,17500000.0,inf,0,0.0,0,0.0,0.0,0.0,0.0,64930.0,0,1655,2879,3396000,2749000,1140000,399200,114900,244200,0.7765,0,0,0,0,0,0.1898,0.1625,3312000,2797000,17900000.0,17370000,0.1851,0.161,1.0,1.0,1.417,1.349,0.6314,0.7371,0.7465,0.7557,0.7857,0.8502,0.8504,0.8202,0,0,0,0,0,0,0,0,0,0,1,1,1111111011,11011110
JET,6,MARKGB    ,20000705,19991123,49583,60.8913726806641,60891,60.25,61.53,HSELM     ,93.54,214500000000000,0.0004552,53160000000,0,1.995,2.0,1,2,1,2,1,0,0.0,SN(L)     ,2.917,2.998,0.8436,1.538,1.41876069457554,1.4,0.2274,0.0,3.172,57.37,0.04636,0.04636,IN/C      ,C         ,C         ,-2.77,0.0,YES       ,-1821000.0,-1.133,3.216,1.025,0.4776,0.00817,6.096e+19,0,-1.372E+18,5.914E+19,6.972E+19,1.29,6602000,inf,inf,6704000.0,831304,inf,591922,12720000.0,inf,0,0.0,0,0.0,0.0,0.0,0.0,-inf,0,1173,1802,2775000,2146000,960000,185900,45560,104100,0.8032,0,0,0,0,0,0.2044,0.1873,2728000,2496000,13580000.0,13250000,0.2009,0.1884,1.0,1.0,1.321,1.238,0.6054,0.697,0.6972,0.7106,0.7314,0.7853,0.786,0.7568,0,0,0,0,0,0,0,0,0,0,1,1,1111111011,11011110
JET,6,MARKGB    ,20000705,19991123,49591,61.1361694335938,61136,59.88,62.1,HGELM     ,19.16,3.306E+15,0.001953,2222000000000,0,1.983,2.0,1,2,1,2,1,0,0.0,SN(L)     ,2.995,3.127,0.8322,1.921,1.77732913805268,1.745,0.3604,0.0,3.867,71.43,0.05356,0.05355,IN/C      ,C         ,C         ,-2.038,0.0,YES       ,-1834000.0,-0.01643,3.342,1.357,0.9737,0.0254,5.477e+19,0,-5.677E+17,5.039E+19,6.799E+19,1.754,4397000,inf,inf,7821000.0,601922,inf,831304,15020000.0,inf,0,0.0,0,0.0,0.0,0.0,0.0,inf,0,2420,3788,4349000,4498000,2137000,451600,133400,298100,0.772,0,0,0,0,0,0.2875,0.2523,4257000,3672000,15130000.0,14690000,0.2814,0.25,1.0,1.0,1.82,1.529,0.7883,0.8237,0.8502,0.8845,0.9365,0.9959,0.9696,1.007,0,0,0,0,0,0,0,0,0,1,1,1,1111111111,11111100
JET,6,MARKGB    ,20000705,19991123,49592,61.1361694335938,61136,59.7,62.22,HGELM     ,23.78,3.343E+15,0.001911,1605000000000,0,1.978,2.0,1,2,1,2,1,0,0.0,SN(L)     ,3.004,3.14,0.8233,1.937,1.79670942755313,1.763,0.3645,0.0,3.826,70.87,0.04745,0.04744,IN/C      ,C         ,C         ,-2.03,0.0,YES       ,-1835000.0,0.1294,3.29,1.409,1.046,0.02778,4.956e+19,0,2.688E+18,4.547E+19,5.941E+19,1.781,4385000,inf,inf,9143000.0,831304,inf,601922,16260000.0,inf,0,0.0,0,0.0,0.0,0.0,0.0,23330.0,0,2514,4497,4628000,4841000,1996000,559800,174100,374800,0.7628,0,0,0,0,0,0.2808,0.2392,4522000,3788000,16480000.0,15950000,0.2744,0.2375,1.0,1.0,1.866,1.588,0.7969,0.8432,0.8791,0.9153,0.9758,1.038,1.01,1.05,0,0,0,0,0,0,0,0,0,1,1,1,1111111111,11111100
JET,6,MARKGB    ,20000705,19991123,49596,58.443359375,58443,58.2,59.0,HGELM     ,22.75,3.384E+15,0.002046,1853000000000,0,1.982,2.0,1,2,1,2,1,0,0.0,SN(L)     ,2.989,3.135,0.8395,1.902,1.7555865761817,1.722,0.3462,0.0,3.887,71.58,0.0584,0.05842,IN/C      ,C         ,C         ,-2.041,0.0,YES       ,-1846000.0,-0.2896,3.38,1.497,1.133,0.02983,5.463e+19,0,9.765E+17,4.824E+19,5.6E+19,1.721,4582000,inf,inf,9586000.0,831304,inf,601922,16350000.0,inf,0,0.0,0,0.0,0.0,0.0,0.0,inf,0,2552,4625,4860000,5310000,1771000,619500,196400,364400,0.7593,0,0,0,0,0,0.2964,0.2528,4747000,3931000,16400000.0,15910000,0.2895,0.2471,1.0,1.0,1.949,1.611,0.8262,0.8624,0.8918,0.9223,0.9778,1.044,1.016,1.055,0,0,0,0,0,0,0,0,0,1,1,1,1111111111,11111100
JET,6,MARKGB    ,20000705,19991123,49596,61.8705596923828,61871,61.12,62.7,HGELM     ,36.14,2.792E+15,0.001914,1009000000000,0,1.977,2.0,1,2,1,2,1,0,0.0,SN(L)     ,3.002,3.12,0.8223,1.946,1.80767251834211,1.776,0.357,0.0,3.84,71.15,0.05115,0.05114,IN/C      ,C         ,C         ,-2.03,0.0,YES       ,-1832000.0,-0.2402,3.279,1.23,0.8295,0.02199,3.62e+19,0,-1.096E+18,3.379E+19,4.331E+19,1.759,3416000,inf,inf,9586000.0,831304,inf,601922,15570000.0,inf,0,0.0,0,0.0,0.0,0.0,0.0,inf,0,2648,4284,3959000,3849000,1549000,711900,242500,538700,0.7459,0,0,0,0,0,0.2528,0.1993,3845000,2891000,15660000.0,14950000,0.2456,0.1934,1.0,1.0,1.68,1.397,0.6548,0.7224,0.776,0.8132,0.8725,0.9166,0.8888,0.9214,0,0,0,0,0,0,0,0,0,1,1,1,1111111111,11111100
JET,6,MARKGB    ,20000705,19991129,49687,64.4001617431641,64400,63.25,64.9,HSELM     ,2.416,178900000000000,0.001255,105100000000,0,1.975,2.0,1,2,1,2,1,0,0.0,SN(L)     ,2.925,3.014,0.9143,1.745,1.62020973249437,1.591,0.3025,0.0,4.254,76.77,0.06107,0.07426,IN/C      ,C         ,C         ,-1.97,0.0,YES       ,-1865000.0,0.8257,3.307,0.8145,0.4005,0.01069,2.725e+19,0,-2.85E+18,2.464E+19,3.249E+19,1.821,1317000,inf,inf,3843000.0,601922,inf,831304,4430000.0,inf,0,0.0,0,0.0,0.0,0.0,0.0,-inf,0,1989,3041,2135000,1901000,930900,219800,80670,166300,0.7315,0,0,0,0,0,0.4193,0.365,2105000,1805000,5091000.0,4843000,0.4135,0.3727,1.0,1.0,1.738,1.479,0.7055,0.8072,0.8972,0.937,0.9594,0.9581,0.922,0.9391,0,0,0,0,0,0,0,0,0,0,1,1,1111111011,11011110
JET,6,MARKGB    ,20000705,19991129,49688,66.3993682861328,66399,65.75,66.8,HSELM     ,3.659,0,0,0,0,1.98,2.0,1,2,1,2,1,0,0.0,SN(L)     ,2.918,2.998,0.9171,1.739,1.61260224119595,1.584,0.2993,0.0,4.26,76.72,0.06415,0.07669,IN/C      ,C         ,C         ,-1.969,0.0,YES       ,-1855000.0,-2.21,3.317,0.774,0.332,0.008784,2.437e+19,0,5.43E+18,2.216E+19,2.871E+19,1.674,1043000,inf,inf,2820000.0,591922,inf,831304,3545000.0,inf,0,0.0,0,0.0,0.0,0.0,0.0,43360.0,0,1809,3278,1899000,1559000,770200,176300,69860,135400,0.7162,0,0,0,0,0,0.4644,0.4181,1881000,1635000,4090000.0,3877000,0.4599,0.4217,1.0,1.0,1.763,1.504,0.7089,0.8255,0.9266,0.9743,0.9959,0.9824,0.9441,0.958,0,0,0,0,0,0,0,0,0,0,1,1,1111111011,11011110
JET,6,MARKGB    ,20000705,19991129,49689,64.4001617431641,64400,61.9,65.8,HGELM     ,2.545,1.732E+15,0.00267,817400000000,0,1.983,2.0,1,2,1,2,1,0,0.0,SN(L)     ,2.954,3.068,0.894,1.781,1.66236550660146,1.631,0.317,0.0,4.176,76.02,0.05365,0.06771,IN/C      ,C         ,C         ,-1.948,0.0,YES       ,-1835000.0,-0.2588,3.311,0.9966,0.6341,0.01697,4.169e+19,0,-2.299E+17,3.827E+19,4.87E+19,2.287,1590000,inf,inf,4874000.0,591922,inf,831304,5841000.0,inf,0,0.0,0,0.0,0.0,0.0,0.0,inf,0,1957,3158,2980000,2920000,1388000,204300,62370,126700,0.7662,0,0,0,0,0,0.5148,0.4973,2940000,2674000,5789000.0,5562000,0.508,0.4807,1.0,1.0,2.177,1.748,0.9138,0.985,1.051,1.096,1.118,1.137,1.097,1.129,0,0,0,0,0,0,0,0,0,1,1,1,1111111111,11111100
JET,6,MARKGB    ,20000705,19991129,49690,62.8905639648438,62891,60.66,64.0,HGELM     ,2.101,1.429E+15,0.002516,708500000000,0,1.982,2.0,1,2,1,0,0,0,0.0,SN(L)     ,2.95,3.07,0.8986,1.781,1.66115751206091,1.629,0.3215,0.0,4.215,76.62,0.05283,0.06746,IN/C      ,C         ,C         ,-1.948,0.0,YES       ,-1859000.0,0.01848,3.319,1.041,0.673,0.01835,4.733e+19,0,5.783E+18,4.366E+19,5.776E+19,2.327,1690000,inf,inf,5697000.0,591922,0.0,0,5368000.0,inf,0,0.0,0,0.0,0.0,0.0,0.0,inf,0,2154,3451,3192000,3186000,1749000,181600,63800,111400,0.74,0,0,0,0,0,0.6693,0.6419,3165000,2920000,4769000.0,4587000,0.6636,0.6365,1.0,1.0,2.523,1.893,1.03,1.097,1.154,1.207,1.221,1.236,1.195,1.229,0,0,0,0,0,0,0,0,0,1,1,1,1111111111,11111100
JET,6,MARKGB    ,20000705,19991026,49126,61.12255859375,61123,60.0,62.0,HGELM     ,86.16,2.778E+15,0.00232,1989000000000,0,1.945,2.0,1,2,1,2,1,0,0.0,SN(L)     ,2.99,3.098,0.8349,1.886,1.712881243609,1.685,0.3289,0.0,3.752,69.35,0.05203,0.05203,IN/C      ,C         ,C         ,-2.039,0.0,YES       ,-1831000.0,-0.676,3.019,1.171,0.7477,0.02007,5.978e+19,0,4.9E+17,5.527E+19,7.245E+19,1.786,5556000,inf,inf,10490000.0,831304,inf,601921,17660000.0,inf,0,0.0,0,0.0,0.0,0.0,0.0,-58600.0,0,1964,2807,3498000,3455000,1853000,416200,116400,251600,0.7815,0,0,0,0,0,0.1928,0.1649,3406000,2873000,18140000.0,17680000,0.1878,0.1626,1.0,1.0,1.347,1.122,0.5864,0.6044,0.6184,0.6361,0.6806,0.7333,0.7147,0.7431,0,0,0,0,0,0,0,0,0,0,1,1,1111111011,11011110
JET,6,MARKGB    ,20000705,19991026,49128,61.1361694335938,61136,60.0,62.0,HGELM     ,85.66,2.525E+15,0.002281,2035000000000,0,1.969,2.0,1,2,1,2,1,0,0.0,SN(L)     ,2.987,3.09,0.8348,1.89,1.71603217324683,1.688,0.3289,0.0,3.758,69.37,0.05322,0.05321,IN/C      ,C         ,C         ,-2.045,0.0,YES       ,-1824000.0,0.0924,3.05,1.15,0.7091,0.01876,5.712e+19,0,-6.945E+17,5.381E+19,6.588E+19,1.653,4967000,inf,inf,7902000.0,831304,inf,601921,15250000.0,inf,0,0.0,0,0.0,0.0,0.0,0.0,42080.0,0,1656,3036,3360000,3249000,1502000,341100,95320,191800,0.7816,0,0,0,0,0,0.2148,0.189,3284000,2848000,15640000.0,15210000,0.21,0.1872,1.0,1.0,1.401,1.181,0.6147,0.6392,0.6571,0.68,0.7268,0.7768,0.7568,0.7849,0,0,0,0,0,0,0,0,0,0,1,1,1111111011,11011110
JET,6,MARKGB    ,20000705,19991026,49129,61.6257629394531,61626,61.0,62.0,HGELM     ,169.2,1.778E+15,0.001262,1175000000000,0,1.975,2.0,1,2,1,2,1,0,0.0,DN        ,2.984,3.094,0.838,1.967,1.78408755685566,1.752,0.3735,0.0,3.936,72.49,0.04514,0.04513,IN/C      ,C         ,C         ,-2.043,0.0,YES       ,-1825000.0,0.2402,3.348,1.155,0.7409,0.01878,5.602e+19,0,8.702E+17,5.512E+19,6.013E+19,1.769,6067000,inf,inf,10810000.0,831304,inf,601921,18130000.0,inf,0,0.0,0,0.0,0.0,0.0,0.0,-inf,0,1611,2681,3525000,3392000,1544000,381200,109200,216400,0.7773,0,0,0,0,0,0.1891,0.165,3443000,2953000,18640000.0,18130000,0.1847,0.1629,1.0,1.0,1.318,1.148,0.5882,0.6069,0.6236,0.6483,0.6948,0.7455,0.726,0.7547,0,0,0,0,0,0,0,0,0,0,1,1,1111111011,11011110
JET,6,MARKGB    ,20000705,19991026,49130,60.8913726806641,60891,60.0,61.8,HGELM     ,148,1.939E+15,0.001301,1189000000000,0,1.975,2.0,1,2,1,2,1,0,0.0,SN(L)     ,2.985,3.1,0.8382,1.907,1.75922419478137,1.728,0.3462,0.0,3.883,71.55,0.0514,0.05139,IN/C      ,C         ,C         ,-2.048,0.0,YES       ,-1830000.0,2.525,3.299,1.211,0.7994,0.02059,6.183e+19,0,4.093E+17,5.858E+19,6.95E+19,1.798,5705000,inf,inf,11190000.0,831304,inf,601921,18710000.0,inf,0,0.0,0,0.0,0.0,0.0,0.0,-17250.0,0,1900,3225,3718000,3686000,1948000,426800,119500,246600,0.7813,0,0,0,0,0,0.1945,0.1676,3624000,3078000,19110000.0,18640000,0.1896,0.1651,1.0,1.0,1.374,1.161,0.6072,0.6214,0.6347,0.6535,0.6911,0.7451,0.7265,0.7557,0,0,0,0,0,0,0,0,0,0,1,1,1111111011,11011110
JET,6,MARKGB    ,20000705,19991026,49131,61.3673706054688,61367,60.38,62.2,HSELM     ,124.8,2.009E+15,0.001748,1655000000000,0,1.984,2.0,1,2,1,2,1,0,0.0,DN        ,2.977,3.09,0.8453,1.89,1.73915056738419,1.709,0.3423,0.0,3.904,71.76,0.057,0.057,IN/C      ,C         ,C         ,-2.051,0.0,YES       ,-1819000.0,0.3142,3.351,1.182,0.7666,0.01942,7.824e+19,0,4.753E+17,7.44E+19,8.654E+19,1.595,7257000,inf,inf,8038000.0,601921,inf,831304,15550000.0,inf,0,0.0,0,0.0,0.0,0.0,0.0,-inf,0,1441,2874,3484000,3499000,1877000,235300,53690,122100,0.8142,0,0,0,0,0,0.2063,0.1894,3420000,3131000,16890000.0,16610000,0.2025,0.1885,1.0,1.0,1.357,1.127,0.6261,0.6218,0.6206,0.6383,0.6678,0.7219,0.7053,0.7335,0,0,0,0,0,0,0,0,0,0,0,0,1111110011,1110
